,Country,Date,Center,Type,Region,Place,Lat,Long,Location_des
382,Liberia,2014-12-03 00:00:00,Harbel,Health Center,Margibi,Harbel,6.23112,-10.32405,"Harbel, Margibi"
383,Liberia,2014-12-04 00:00:00,Marshall,Health Center,Margibi,Marshall,6.21314,-10.42314,"Marshall, Margibi"
384,Liberia,2014-12-05 00:00:00,Schifflin,Clinic,Margibi,Schefflin,6.22618,-10.53418,"Schifflin, Margibi"
385,Liberia,2014-12-06 00:00:00,Unification Town,Health Center,Margibi,Unificati,6.24605,-10.35304,"Unification Town, Margibi"
386,Liberia,2014-12-07 00:00:00,Zeeworth,Clinic,Margibi,Zoewenh,6.3534,-10.5551,"Zeeworth, Margibi"
387,Liberia,2014-12-08 00:00:00,Division 28,Clinic,Margibi,,6.42156,-10.31899,"Division 28, Margibi"
388,Liberia,2014-12-09 00:00:00,Du-Side,Hospital,Margibi,,6.35332,-10.46938,"Du-Side, Margibi"
389,Liberia,2014-12-10 00:00:00,Edward Banyan Kesselly Military Barracks,Clinic,Margibi,,6.21091,-10.5689,"Edward Banyan Kesselly Military Barracks, Margibi"
390,Liberia,2014-12-11 00:00:00,Liberian Health Care Center,Health Center,Margibi,,6.21924,-10.592,"Liberian Health Care Center, Margibi"
391,Liberia,2014-12-12 00:00:00,Pioneer,Clinic,Margibi,,6.26242,-10.35916,"Pioneer, Margibi"
392,Liberia,2014-12-13 00:00:00,Sarco Clinic,Clinic,Margibi,,6.24332,-10.34709,"Sarco Clinic, Margibi"
393,Liberia,2014-12-14 00:00:00,Glofaken Clinic,Clinic,Maryland,,4.949644493,-7.895098251,"Glofaken Clinic, Maryland"
394,Liberia,2014-12-15 00:00:00,Cavalla New Town Clinic,Clinic,Maryland,Cavalla,4.36374,-7.58868,"Cavalla New Town Clinic, Maryland"
395,Liberia,2014-12-16 00:00:00,Fish Town Clinic,Clinic,Maryland,Fish Town,4.42428022,-7.818062556,"Fish Town Clinic, Maryland"
396,Liberia,2014-12-17 00:00:00,J.J. Dossen Memorial Hospital,Hosp,Maryland,Harper,4.377611621,-7.710367249,"J.J. Dossen Memorial Hospital, Maryland"
397,Liberia,2014-12-18 00:00:00,Rock Town Clinic,Clinic,Maryland,Harper,4.39952584,-7.779714164,"Rock Town Clinic, Maryland"
398,Liberia,2014-12-19 00:00:00,Sacred Heart,Clinic,Maryland,Harper,4.37978,-7.7084,"Sacred Heart, Maryland"
399,Liberia,2014-12-20 00:00:00,Pullah Community Clinic,Clinic,Maryland,Pullah,4.390177886,-7.606724294,"Pullah Community Clinic, Maryland"
400,Liberia,2014-12-21 00:00:00,Yookudi,Clinic,Maryland,Yookudi,4.4452,-7.60098,"Yookudi, Maryland"
401,Liberia,2014-12-22 00:00:00,Bassa Community Clinic,,Maryland,,4.377619224,-7.714782431,"Bassa Community Clinic, Maryland"
402,Liberia,2014-12-23 00:00:00,Doukudi Clinic,,Maryland,,4.437993226,-7.545361512,"Doukudi Clinic, Maryland"
403,Liberia,2014-12-24 00:00:00,LWRC Clinic,,Maryland,,4.449485904,-7.74564045,"LWRC Clinic, Maryland"
404,Liberia,2014-12-25 00:00:00,Thomson Street Community Clinic,,Maryland,,4.374998022,-7.715778065,"Thomson Street Community Clinic, Maryland"
405,Liberia,2014-12-26 00:00:00,Pougbaken Clinic,Clinic,Maryland,Keezu,4.7556,-7.759,"Pougbaken Clinic, Maryland"
406,Liberia,2014-12-27 00:00:00,Boniken Clinic,Clinic,Maryland,Boniken,4.641476015,-7.681508322,"Boniken Clinic, Maryland"
407,Liberia,2014-12-28 00:00:00,Manolu 1 Clinic,Clinic,Maryland,Manolu,4.719508768,-7.719224463,"Manolu 1 Clinic, Maryland"
408,Liberia,2014-12-29 00:00:00,Manolu 2 Clinic,Clinic,Maryland,Manolu,4.71779282,-7.720579837,"Manolu 2 Clinic, Maryland"
409,Liberia,2014-12-30 00:00:00,Gbalay Clinic,,Maryland,,4.68512144,-7.661144823,"Gbalay Clinic, Maryland"
410,Liberia,2014-12-31 00:00:00,Wlowen Clinic,,Maryland,,4.631108305,-7.801862109,"Wlowen Clinic, Maryland"
411,Liberia,2015-01-01 00:00:00,Yediaken,Clinic,Maryland,,4.67669,-77.66456,"Yediaken, Maryland"
412,Liberia,2015-01-02 00:00:00,Yediaken Clinic,,Maryland,,4.676263954,-7.664226461,"Yediaken Clinic, Maryland"
413,Liberia,2015-01-03 00:00:00,Feloken Clinic,Clinic,Maryland,Feloken,5.06728,-7.86617,"Feloken Clinic, Maryland"
414,Liberia,2015-01-04 00:00:00,Gbawiliken,Clinic,Maryland,Gbaklika,4.99046,-7.84942,"Gbawiliken, Maryland"
415,Liberia,2015-01-05 00:00:00,Barriken Clinic,Clinic,Maryland,Barrakeh,4.492933518,-7.662764566,"Barriken Clinic, Maryland"
416,Liberia,2015-01-06 00:00:00,Gboloke,Clinic,Maryland,Gbloke,4.53304,-7.64229,"Gboloke, Maryland"
417,Liberia,2015-01-07 00:00:00,Karloken,Health Center,Maryland,Karloken,4.799023,-7.736891,"Karloken, Maryland"
418,Liberia,2015-01-08 00:00:00,Rock Town Kunokudi,Clinic,Maryland,Kudekudi,4.6451,-7.61716,"Rock Town Kunokudi, Maryland"
419,Liberia,2015-01-09 00:00:00,Old Sodoken,Clinic,Maryland,Old Sodokeh,4.520348,-7.705999,"Old Sodoken, Maryland"
420,Liberia,2015-01-10 00:00:00,C.R.P. Medical Center,HC,Maryland,Pleebo,4.5335,-7.6451,"C.R.P. Medical Center, Maryland"
421,Liberia,2015-01-11 00:00:00,Cavalla Medical Center,Clinic,Maryland,Pleebo,4.573607189,-7.661985342,"Cavalla Medical Center, Maryland"
422,Liberia,2015-01-12 00:00:00,CRC Clinic,,Maryland,Pleebo,4.576580473,-7.655941214,"CRC Clinic, Maryland"
423,Liberia,2015-01-13 00:00:00,CRC Hospital,,Maryland,Pleebo,4.576565189,-7.647829705,"CRC Hospital, Maryland"
424,Liberia,2015-01-14 00:00:00,Plebo Health Center,Health Center,Maryland,Pleebo,4.58534,-7.6719,"Plebo Health Center, Maryland"
425,Liberia,2015-01-15 00:00:00,St. Francis,Clinic,Maryland,Sadeke,4.55303,-7.67081,"St. Francis, Maryland"
426,Liberia,2015-01-16 00:00:00,Division 3 New Camp Clinic,,Maryland,,4.569361937,-7.664967432,"Division 3 New Camp Clinic, Maryland"
427,Liberia,2015-01-17 00:00:00,Division 5 CRC Camp 8 Clinic,,Maryland,,4.565616972,-7.598281061,"Division 5 CRC Camp 8 Clinic, Maryland"
428,Liberia,2015-01-18 00:00:00,Factory Camp Clinic,,Maryland,,4.570321171,-7.694708042,"Factory Camp Clinic, Maryland"
429,Liberia,2015-01-19 00:00:00,Gbloken Clinic,,Maryland,,4.533323746,-7.642503122,"Gbloken Clinic, Maryland"
430,Liberia,2015-01-20 00:00:00,Gedetarbo Clinic,,Maryland,,4.572027728,-7.639726757,"Gedetarbo Clinic, Maryland"
431,Liberia,2015-01-21 00:00:00,Sodoken,Clinic,Maryland,,4.52408,-7.7041,"Sodoken, Maryland"
432,Liberia,2015-01-22 00:00:00,Juduken,Clinic,Maryland,,5.04713,-7.93867,"Juduken, Maryland"
433,Liberia,2015-01-23 00:00:00,Bensonville Hospital,Hospital,Montserrado,Bensonville,6.442512813,-10.60410747,"Bensonville Hospital, Montserrado"
434,Liberia,2015-01-24 00:00:00,Kingsville Clinic,Clinic,Montserrado,Centeral Kingsville,6.42407,-10.4766,"Kingsville Clinic, Montserrado"
435,Liberia,2015-01-25 00:00:00,Crozierville Clinic,Clinic,Montserrado,"Crozierville,",6.45398,-10.63581,"Crozierville Clinic, Montserrado"
436,Liberia,2015-01-26 00:00:00,Harrisburg Clinic,Clinic,Montserrado,Todee,6.48962,-10.45298,"Harrisburg Clinic, Montserrado"
437,Liberia,2015-01-27 00:00:00,Careysburg,Clinic,Montserrado,,6.4023,-10.54757,"Careysburg, Montserrado"
438,Liberia,2015-01-28 00:00:00,Bardnersville Health Center,Health Center,Montserrado,Bakoi Town,6.37206,-10.72542,"Bardnersville Health Center, Montserrado"
439,Liberia,2015-01-29 00:00:00,Bardnersville Medical  & Lab Community Clinic,Clinic,Montserrado,Bakoi Town,6.35815,-10.7371,"Bardnersville Medical  & Lab Community Clinic, Montserrado"
440,Liberia,2015-01-30 00:00:00,E.J. Goodridge H C,HC,Montserrado,Barnersville,6.3667,-10.7333,"E.J. Goodridge H C, Montserrado"
441,Liberia,2015-01-31 00:00:00,Bardnersville Health Center,HC,Montserrado,Barnesville,6.259651,-10.708028,"Bardnersville Health Center, Montserrado"
442,Liberia,2015-02-01 00:00:00,Forkay's Maternity Clinic,Clinic,Montserrado,Barnesville,6.36455,-10.73539,"Forkay's Maternity Clinic, Montserrado"
443,Liberia,2015-02-02 00:00:00,Central Prison,Clinic,Montserrado,Bassa Community,6.30849,-10.80692,"Central Prison, Montserrado"
444,Liberia,2015-02-03 00:00:00,Bromely Community Clinic,Clinic,Montserrado,Bromley,6.413474,-10.74407,"Bromely Community Clinic, Montserrado"
445,Liberia,2015-02-04 00:00:00,Grey Stone Comm,Clinic,Montserrado,Buah Yard,6.31762,-10.81035,"Grey Stone Comm, Montserrado"
446,Liberia,2015-02-05 00:00:00,Island Clinic (Oniyama Specialist Hospital),Hospital,Montserrado,Bushrod Island,6.3279815,-10.79777,"Island Clinic (Oniyama Specialist Hospital), Montserrado"
447,Liberia,2015-02-06 00:00:00,Jaimaca Road Clinic,Clinic,Montserrado,Bushrod Island,6.34337,-10.78268,"Jaimaca Road Clinic, Montserrado"
448,Liberia,2015-02-07 00:00:00,Jallahlone Clinic,,Montserrado,Bushrod Island,6.925256127,-10.64278212,"Jallahlone Clinic, Montserrado"
449,Liberia,2015-02-08 00:00:00,Clara Town,Health Center,Montserrado,Clara Town,6.3287,-10.79808,"Clara Town, Montserrado"
450,Liberia,2015-02-09 00:00:00,Joanna Maternity,Clinic,Montserrado,Community A,6.30742,-10.80788,"Joanna Maternity, Montserrado"
451,Liberia,2015-02-10 00:00:00,National TB & Leprosy Hospital,Hospital,Montserrado,Congo town,6.26866,-10.7342,"National TB & Leprosy Hospital, Montserrado"
452,Liberia,2015-02-11 00:00:00,St. Joseph Catholic Hospital,Hospital,Montserrado,Congo Town,6.27287,-10.75462,"St. Joseph Catholic Hospital, Montserrado"
453,Liberia,2015-02-12 00:00:00,Eye and Optical Clinic,Clinic,Montserrado,Crown Hill Monrovia,6.31661,-10.8045,"Eye and Optical Clinic, Montserrado"
454,Liberia,2015-02-13 00:00:00,Chocolate City Clinic,Health Center,Montserrado,Dry Rice Market Comm,6.32923,-10.75237,"Chocolate City Clinic, Montserrado"
455,Liberia,2015-02-14 00:00:00,Tropical,Clinic,Montserrado,Dupl Monrovia,6.34871,-10.78726,"Tropical, Montserrado"
456,Liberia,2015-02-15 00:00:00,Kingdom Care Hospital,Health Center,Montserrado,Duport Road,6.238802475,-10.68390071,"Kingdom Care Hospital, Montserrado"
457,Liberia,2015-02-16 00:00:00,Fiamah   Community Clinic,Clinic,Montserrado,Fiama,6.2834,-10.7515,"Fiamah   Community Clinic, Montserrado"
458,Liberia,2015-02-17 00:00:00,Gardnersville Community Clinic,Clinic,Montserrado,Gardnersville,6.31766,-10.72773,"Gardnersville Community Clinic, Montserrado"
459,Liberia,2015-02-18 00:00:00,Sis. Agnes Health Center,Clinic,Montserrado,Gardnersville,6.33603,-10.74664,"Sis. Agnes Health Center, Montserrado"
460,Liberia,2015-02-19 00:00:00,SiS. Barbara Ann Health Center,Health Center,Montserrado,Gardnersville,6.32616,-10.73534,"SiS. Barbara Ann Health Center, Montserrado"
461,Liberia,2015-02-20 00:00:00,Father Lee Maternity Clinic,Clinic,Montserrado,Goway Town,6.39106,-10.75655,"Father Lee Maternity Clinic, Montserrado"
462,Liberia,2015-02-21 00:00:00,Kelthy's  Clinic,Clinic,Montserrado,Jacob Town,6.305112,-10.7146424,"Kelthy's  Clinic, Montserrado"
463,Liberia,2015-02-22 00:00:00,Poly Clinic,Clinic,Montserrado,Jacob Town,6.28875,-10.7748,"Poly Clinic, Montserrado"
464,Liberia,2015-02-23 00:00:00,Fatima Clinic,Clinic,Montserrado,Johnsonville,6.332,-10.7042,"Fatima Clinic, Montserrado"
465,Liberia,2015-02-24 00:00:00,Bushrod Island Community  Clinic,Clinic,Montserrado,Logan Town,6.34455,-10.78574,"Bushrod Island Community  Clinic, Montserrado"
466,Liberia,2015-02-25 00:00:00,Central Matadi,Clinic,Montserrado,Matadi,6.29998,-10.76868,"Central Matadi, Montserrado"
467,Liberia,2015-02-26 00:00:00,FPAL Clinic,Clinic,Montserrado,Mataley,6.28849,-10.77714,"FPAL Clinic, Montserrado"
468,Liberia,2015-02-27 00:00:00,Medical Diagnostic Laboratory Clinic,Clinic,Montserrado,Mills Center,6.2597055,-10.6859958,"Medical Diagnostic Laboratory Clinic, Montserrado"
469,Liberia,2015-02-28 00:00:00,A.C.F.I. Medical Center,Clinic,Montserrado,Monrovia,6.294495,-10.789362,"A.C.F.I. Medical Center, Montserrado"
470,Liberia,2015-03-01 00:00:00,Bong Community Clinic,Clinic,Montserrado,Monrovia,6.291268,-10.775821,"Bong Community Clinic, Montserrado"
471,Liberia,2015-03-02 00:00:00,Camp Sandee Ware clinic,Clinic,Montserrado,Monrovia,6.397448,-10.491957,"Camp Sandee Ware clinic, Montserrado"
472,Liberia,2015-03-03 00:00:00,Capital Medical Clinic,Clinic,Montserrado,Monrovia,6.30638,-10.797312,"Capital Medical Clinic, Montserrado"
473,Liberia,2015-03-04 00:00:00,E.S. Grant Mantal Hospital,Hospital,Montserrado,Monrovia,6.27529,-10.68934,"E.S. Grant Mantal Hospital, Montserrado"
474,Liberia,2015-03-05 00:00:00,ELWA1 Hospital,Ebola Treatment Center,Montserrado,Monrovia,6.23938,-10.69651,"ELWA1 Hospital, Montserrado"
475,Liberia,2015-03-06 00:00:00,ELWA2 Hospital,Ebola Treatment Center,Montserrado,Monrovia,6.3279815,-10.79777,"ELWA2 Hospital, Montserrado"
476,Liberia,2015-03-07 00:00:00,ELWA3 Hospital,Ebola Treatment Center,Montserrado,Monrovia,6.3279815,-10.79777,"ELWA3 Hospital, Montserrado"
477,Liberia,2015-03-08 00:00:00,Eulysa Clinic,Clinic,Montserrado,Monrovia,6.31544,-10.80451,"Eulysa Clinic, Montserrado"
478,Liberia,2015-03-09 00:00:00,Family Life Clinic,Clinic,Montserrado,Monrovia,6.3302,-10.7992,"Family Life Clinic, Montserrado"
479,Liberia,2015-03-10 00:00:00,Family Medical Center,Clinic,Montserrado,Monrovia,6.305112,-10.7146424,"Family Medical Center, Montserrado"
480,Liberia,2015-03-11 00:00:00,Few Diagnostic,Clinic,Montserrado,Monrovia,6.29465,-10.78902,"Few Diagnostic, Montserrado"
481,Liberia,2015-03-12 00:00:00,Gates of Hope,Clinic,Montserrado,Monrovia,6.28672,-10.6907,"Gates of Hope, Montserrado"
482,Liberia,2015-03-13 00:00:00,God Will Health,Clinic,Montserrado,Monrovia,6.29284,-10.77195,"God Will Health, Montserrado"
483,Liberia,2015-03-14 00:00:00,God Will Health,Clinic,Montserrado,Monrovia,6.30614,-10.79612,"God Will Health, Montserrado"
484,Liberia,2015-03-15 00:00:00,Healthline Medical  Clinic,Clinic,Montserrado,Monrovia,6.34341,-10.7518,"Healthline Medical  Clinic, Montserrado"
485,Liberia,2015-03-16 00:00:00,International poly clinic,Clinic,Montserrado,Monrovia,6.28941,-10.7745,"International poly clinic, Montserrado"
486,Liberia,2015-03-17 00:00:00,Iron Factory Community,Clinic,Montserrado,Monrovia,633658,-10.76251,"Iron Factory Community, Montserrado"
487,Liberia,2015-03-18 00:00:00,JFK Memorial Medical Centre,Hospital,Montserrado,Monrovia,6.3279815,-10.79777,"JFK Memorial Medical Centre, Montserrado"
488,Liberia,2015-03-19 00:00:00,John F. Kennedy Medical Center,Hospital,Montserrado,Monrovia,6.287483,-10.773928,"John F. Kennedy Medical Center, Montserrado"
489,Liberia,2015-03-20 00:00:00,Kebbeh Poly Clinic,Clinic,Montserrado,Monrovia,6.3178875,-10.8053783,"Kebbeh Poly Clinic, Montserrado"
490,Liberia,2015-03-21 00:00:00,Kormassa Maternity Clinic,Clinic,Montserrado,Monrovia,6.30236,-10.79726,"Kormassa Maternity Clinic, Montserrado"
491,Liberia,2015-03-22 00:00:00,Last Hope Clinic,Clinic,Montserrado,Monrovia,6.3795,-10.7849,"Last Hope Clinic, Montserrado"
492,Liberia,2015-03-23 00:00:00,LESH  Medical Clinic,Clinic,Montserrado,Monrovia,6.3667,-10.7333,"LESH  Medical Clinic, Montserrado"
493,Liberia,2015-03-24 00:00:00,Liberian National Red Cross Clinic,Clinic,Montserrado,Monrovia,6.30881,-10.80277,"Liberian National Red Cross Clinic, Montserrado"
494,Liberia,2015-03-25 00:00:00,Life Care Health Center,Health Center,Montserrado,Monrovia,6.29332,-10.66102,"Life Care Health Center, Montserrado"
495,Liberia,2015-03-26 00:00:00,LNP Head Quarter Clinic,,Montserrado,Monrovia,6.30356,-10.79563,"LNP Head Quarter Clinic, Montserrado"
496,Liberia,2015-03-27 00:00:00,LNP Training Academic Clinic,Clinic,Montserrado,Monrovia,6.28402,-10.70089,"LNP Training Academic Clinic, Montserrado"
497,Liberia,2015-03-28 00:00:00,Lofa Medical Services clinic,Clinic,Montserrado,Monrovia,6.305112,-10.7146424,"Lofa Medical Services clinic, Montserrado"
498,Liberia,2015-03-29 00:00:00,Logan Town Community Clinic,Clinic,Montserrado,Monrovia,6.353159,-10.783103,"Logan Town Community Clinic, Montserrado"
499,Liberia,2015-03-30 00:00:00,LPRC Community (Clinic),Clinic,Montserrado,Monrovia,6.32826,-10.73307,"LPRC Community (Clinic), Montserrado"
500,Liberia,2015-03-31 00:00:00,Ma Tuwor,Clinic,Montserrado,Monrovia,6.32229,-10.72811,"Ma Tuwor, Montserrado"
501,Liberia,2015-04-01 00:00:00,Ma V. maternity,Clinic,Montserrado,Monrovia,6.290364,-10.6808596,"Ma V. maternity, Montserrado"
502,Liberia,2015-04-02 00:00:00,Ma-Esther Clinic,Clinic,Montserrado,Monrovia,6.2724072,-10.721755,"Ma-Esther Clinic, Montserrado"
503,Liberia,2015-04-03 00:00:00,MALAG Clinic,Clinic,Montserrado,Monrovia,6.31821,-10.80764,"MALAG Clinic, Montserrado"
504,Liberia,2015-04-04 00:00:00,Marena Community Clinic,Clinic,Montserrado,Monrovia,6.28585,-10.76474,"Marena Community Clinic, Montserrado"
505,Liberia,2015-04-05 00:00:00,Marwah Medical Center,,Montserrado,Monrovia,6.2671972,-10.7262008,"Marwah Medical Center, Montserrado"
506,Liberia,2015-04-06 00:00:00,MASGCO Medical Center,,Montserrado,Monrovia,6.3110705,-10.7213098,"MASGCO Medical Center, Montserrado"
