,Country,Center,Type,Region,Lat,Long,Location_des
712,Liberia,Gozohn Clinic,Clinic,River Cess,6.450092,-9.743114,"Gozohn Clinic, River Cess"
713,Liberia,Kangbo Clinic,Clinic,River Cess,6.2688,-9.202869999999999,"Kangbo Clinic, River Cess"
714,Liberia,Gozohn,Clinic,River Cess,6.2599599999999995,-9.276530000000001,"Gozohn, River Cess"
715,Liberia,Charile Town Clinic,Clinic,River Cess,5.663100512000001,-9.621288423,"Charile Town Clinic, River Cess"
716,Liberia,Bodowhea,Clinic,River Cess,6.0037,-9.40138,"Bodowhea, River Cess"
717,Liberia,Larkpazee Clinic,Clinic,River Cess,6.090330000000001,-9.413030000000001,"Larkpazee Clinic, River Cess"
718,Liberia,Kayah Community,Clinic,River Cess,5.89928,-9.62345,"Kayah Community, River Cess"
719,Liberia,Gblossoe,Clinic,River Cess,5.776009999999999,-9.584610000000001,"Gblossoe, River Cess"
720,Liberia,Gbediah Clinic,Clinic,River Cess,5.741732117000001,-9.641593906,"Gbediah Clinic, River Cess"
721,Liberia,Yarpa Town,,River Cess,5.715569572000001,-9.618635486,"Yarpa Town, River Cess"
722,Liberia,Sahyah,Clinic,River Cess,5.8451900000000006,-9.54236,"Sahyah, River Cess"
723,Liberia,St. Francis,Hospital,River Cess,5.47024,-9.5801,"St. Francis, River Cess"
724,Liberia,St. Francis Hospital,Hospital,River Cess,5.469556681,-9.582268806,"St. Francis Hospital, River Cess"
725,Liberia,Cherboken,Clinic,River Gee,5.26501,-8.07687,"Cherboken, River Gee"
726,Liberia,Putuken Clinic,Clinic,River Gee,5.34589,-8.034510000000001,"Putuken Clinic, River Gee"
727,Liberia,Jarkaken,Clinic,River Gee,5.377330000000001,-7.99596,"Jarkaken, River Gee"
728,Liberia,Gbeapo Health Center,Health Center,River Gee,5.2346900000000005,-8.013860000000001,"Gbeapo Health Center, River Gee"
729,Liberia,Kizito Kanweakan,Clinic,River Gee,4.7604,-8.0916,"Kizito Kanweakan, River Gee"
730,Liberia,Killepo Clinic,Clinic,River Gee,5.49176,-8.09328,"Killepo Clinic, River Gee"
731,Liberia,Pronoken Town,Clinic,River Gee,5.184480000000001,-7.967630000000001,"Pronoken Town, River Gee"
732,Liberia,St. Kizito,Clinic,River Gee,5.2308900000000005,-8.01336,"St. Kizito, River Gee"
733,Liberia,U-bor,Clinic,River Gee,5.440840000000001,-7.5085,"U-bor, River Gee"
734,Liberia,Kronoken City Clinic,,River Gee,4.87541819,-7.619479092000001,"Kronoken City Clinic, River Gee"
735,Liberia,Jimmyville Clinic,Clinic,River Gee,4.88052,-7.62165,"Jimmyville Clinic, River Gee"
736,Liberia,Nyaaken Town Clinic,,River Gee,4.8519520289999996,-7.599060085,"Nyaaken Town Clinic, River Gee"
737,Liberia,Tuobo Clinic,Clinic,River Gee,4.958156,-7.6253,"Tuobo Clinic, River Gee"
738,Liberia,Nyenebo,Clinic,River Gee,4.903980000000001,-7.81728,"Nyenebo, River Gee"
739,Liberia,Charles Williams Clinic,,River Gee,4.958179843,-7.623637133,"Charles Williams Clinic, River Gee"
740,Liberia,Webo Chara Clinic,,River Gee,4.883103374,-7.618381386,"Webo Chara Clinic, River Gee"
741,Liberia,Fishtown Clinic,Health Center,River Gee,5.1974297,-7.8755193,"Fishtown Clinic, River Gee"
742,Liberia,Jayproken Clinic,Clinic,River Gee,5.291194,-7.8484679999999996,"Jayproken Clinic, River Gee"
743,Liberia,Juwelbo,Clinic,River Gee,5.40875,-7.82522,"Juwelbo, River Gee"
744,Liberia,Japroken,Clinic,River Gee,5.2887900000000005,-7.847060000000001,"Japroken, River Gee"
745,Liberia,River Gbeh Clinic,Clinic,River Gee,5.21162,-7.664510000000001,"River Gbeh Clinic, River Gee"
746,Liberia,Sarbo Sweaken Clinic,Health Center,River Gee,5.13154,-7.73245,"Sarbo Sweaken Clinic, River Gee"
747,Liberia,Gbeh Town Clinic,,River Gee,5.209691686,-7.66460084,"Gbeh Town Clinic, River Gee"
748,Liberia,Tuobo,Clinic,River Gee,5.0233099999999995,-7.659730000000001,"Tuobo, River Gee"
749,Liberia,Diyankpo,Clinic,Sinoe,5.0330900000000005,-8.53072,"Diyankpo, Sinoe"
750,Liberia,Government Camp Clinic,Clinic,Sinoe,5.029936029,-8.439788792,"Government Camp Clinic, Sinoe"
751,Liberia,Wiah Town,Clinic,Sinoe,5.2941367999999995,-9.001917,"Wiah Town, Sinoe"
752,Liberia,BOPC,Clinic,Sinoe,5.254980000000001,-9.17141,"BOPC, Sinoe"
753,Liberia,Butaw,Clinic,Sinoe,5.11943,-9.070039999999999,"Butaw, Sinoe"
754,Liberia,Karquekpo Clinic,Clinic,Sinoe,4.984850091,-8.649099313999999,"Karquekpo Clinic, Sinoe"
755,Liberia,JAUYEN CLINIC,Clinic,Sinoe,5.091608157,-8.667988149,"JAUYEN CLINIC, Sinoe"
756,Liberia,Menweh Walker,Clinic,Sinoe,4.94339,-8.72355,"Menweh Walker, Sinoe"
757,Liberia,Edward Memorial,Clinic,Sinoe,4.8992,-8.8458,"Edward Memorial, Sinoe"
758,Liberia,Edward Memorial,Clinic,Sinoe,4.8999,-8.8432,"Edward Memorial, Sinoe"
759,Liberia,Kwitatuzon Clinic,Clinic,Sinoe,4.992147097,-8.788915187,"Kwitatuzon Clinic, Sinoe"
760,Liberia,TUZON CLINIC,,Sinoe,5.101449226000001,-8.498369334,"TUZON CLINIC, Sinoe"
761,Liberia,Lexington (Seesee) Clinic,Clinic,Sinoe,5.045554866,-9.039694475,"Lexington (Seesee) Clinic, Sinoe"
762,Liberia,F. J. Grante,Hospital,Sinoe,5.0085839000000005,-9.0367031,"F. J. Grante, Sinoe"
763,Liberia,FJ GRANTE MEMORIAL HOSPITAL,Hospital,Sinoe,5.011177841,-9.037888193999999,"FJ GRANTE MEMORIAL HOSPITAL, Sinoe"
764,Liberia,St. Joseph Catholic,Clinic,Sinoe,5.0218300000000005,-9.04379,"St. Joseph Catholic, Sinoe"
765,Liberia,Jokoken,Clinic,Sinoe,5.35354,-8.128919999999999,"Jokoken, Sinoe"
766,Liberia,Nyennawlicken,Clinic,Sinoe,5.36939,-8.189689999999999,"Nyennawlicken, Sinoe"
767,Liberia,Doodwicken Clinic,,Sinoe,5.176582969,-8.565983116,"Doodwicken Clinic, Sinoe"
768,Liberia,Ducor Free,Clinic,Sinoe,5.27099,-8.37327,"Ducor Free, Sinoe"
769,Liberia,GBATEKEN CLINIC,,Sinoe,5.3174572,-8.29694428,"GBATEKEN CLINIC, Sinoe"
770,Liberia,JARPOKEN CLINIC,,Sinoe,5.202815395,-8.563258161,"JARPOKEN CLINIC, Sinoe"
771,Liberia,Juarzon,Clinic,Sinoe,5.3797358,-8.8496735,"Juarzon, Sinoe"
772,Liberia,Jacksonville,Clinic,Sinoe,5.41245,-9.08578,"Jacksonville, Sinoe"
773,Liberia,ENI Clinic,Clinic,Sinoe,5.43626,-8.9317,"ENI Clinic, Sinoe"
774,Liberia,Roselyn Toe Massaquoi,Clinic,Sinoe,5.3745,-8.961839999999999,"Roselyn Toe Massaquoi, Sinoe"
775,Liberia,Wiah Town,Clinic,Sinoe,5.2941367999999995,-9.001917,"Wiah Town, Sinoe"
776,Liberia,Drapo Clinic,,Sinoe,5.037407748,-8.908884302999999,"Drapo Clinic, Sinoe"
777,Liberia,DEJIJA KILO CLINIC,Clinic,Sinoe,5.086265115,-8.97022728,"DEJIJA KILO CLINIC, Sinoe"
778,Liberia,SAYWON TOWN CLINIC,Clinic,Sinoe,5.0527718980000005,-8.833101151000001,"SAYWON TOWN CLINIC, Sinoe"
779,Liberia,KABADA CLINIC,Clinic,Sinoe,4.989447857,-8.841235849,"KABADA CLINIC, Sinoe"
780,Liberia,Kilo Town,Clinic,Sinoe,5.0925199999999995,-8.97223,"Kilo Town, Sinoe"
781,Liberia,PANAMA CLINIC,,Sinoe,4.991273586,-8.939561142,"PANAMA CLINIC, Sinoe"
782,Liberia,SINOE RUBBER COMPANY CLINIC,,Sinoe,5.161351615,-8.966614568999999,"SINOE RUBBER COMPANY CLINIC, Sinoe"
783,Liberia,SRC,Clinic,Sinoe,5.1330800000000005,-8.99635,"SRC, Sinoe"
784,Liberia,TUBMANVILLE CLINIC,Clinic,Sinoe,4.9972821,-8.887749900000001,"TUBMANVILLE CLINIC, Sinoe"
785,Liberia,Chebioh's Town,Clinic,Sinoe,5.528857599999999,-8.6330781,"Chebioh's Town, Sinoe"
786,Liberia,Pyne Town,Clinic,Sinoe,5.69374,-8.400830000000001,"Pyne Town, Sinoe"
787,Liberia,Pellokon,Clinic,Sinoe,5.67882,-8.590689999999999,"Pellokon, Sinoe"
788,Liberia,Voogbardee,Clinic,Sinoe,5.78907,-8.54031,"Voogbardee, Sinoe"
